peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M439T577_NEG,439.22907118758854,439.22846900192883,439.22918377104463,576.929,576.28,577.253,4,4,286129.5673403316,415026.37481700437,399778.1450175069,392710.78926106845
M439T943_NEG,439.24618186403904,439.2460092813047,439.2464960945768,943.01,942.282,943.415,3,3,200140.77465039058,NA,356611.41996930697,250618.76992797852
M440T942_NEG,439.83621059171276,439.8361017953741,439.8363193880514,941.7760000000001,941.754,941.798,2,2,164338.60127503428,115039.93387760385,NA,NA
M440T65_NEG,439.8792784558358,439.8790828355282,439.8794740761434,64.94505,64.5439,65.3462,2,2,NA,411397.19786335906,419682.05660500063,NA
M440T1062_NEG,439.88841447052636,439.88841277674453,439.8884161643082,1062.145,1061.16,1063.13,2,2,NA,1158390.928308427,1038038.5544875356,NA
M440T453_NEG,440.0230280674732,440.02258147763513,440.02360793046876,453.311,452.437,453.491,3,3,305906.4032578128,418166.0475385753,NA,596724.011754806
M440T71_NEG,440.03152531076523,440.031050318865,440.0328418384856,70.90265,70.1409,72.5801,4,4,4230162.132755682,5384332.2588519985,4436152.359865621,4466916.784128461
M440T86_NEG,440.03196683687145,440.03158521830227,440.0319865968718,85.5166,85.4916,86.2569,3,3,3491825.0785470046,NA,3749052.187169394,3887538.8579777977
M440T432_NEG,440.0570299944708,440.0566509175472,440.0571880277845,431.6845,431.572,431.835,4,4,575611.5554328121,603792.7740888689,550881.0909939618,574358.6334250502
M440T445_NEG,440.0765875904257,440.07636712963546,440.07683805720137,445.0335,444.911,445.177,4,4,155665.48264453007,179905.71780370903,169402.9078237316,165869.9285883803
M440T421_NEG,440.08091861848106,440.0806571586105,440.08112729745983,420.764,420.157,420.863,4,4,107566.5131374987,87982.0985791008,108787.27800625016,130129.96343984352
M440T623_NEG,440.127053872024,440.12696153635534,440.1272602300442,623.071,622.904,623.263,4,4,331964.2071880528,323746.7873554668,312716.25411230564,269584.9844999979
M440T694_NEG,440.12721036327974,440.12705040624087,440.1272925161326,693.928,693.171,694.123,3,3,143143.7709157988,190022.54772724566,NA,210168.6912656241
M440T610_NEG,440.1640271111542,440.16369537176143,440.1644232247986,610.4945,597.916,614.93,8,4,202433.29988588064,88206.92102500015,228218.3681666684,270317.1562611622
M440T461_NEG,440.16427486992967,440.1642325762001,440.16427580250195,460.644,459.97,460.982,3,3,117970.26906386724,103059.67177031218,61013.43209062508,NA
M440T473_NEG,440.1643483519611,440.1642797662635,440.1644169376587,473.3635,473.277,473.45,2,2,123069.51456679734,139079.76641015726,NA,NA
M440T628_NEG,440.1771607831364,440.1771318804669,440.1773425889501,628.1545,627.062,628.908,4,4,272890.6866839832,314535.5459763204,232874.00842187853,260218.62281250153
M440T578_NEG,440.234499482739,440.2332424947119,440.2357564707661,577.7665,575.784,579.749,2,2,62950.286401611294,32674.929248632747,NA,NA
M441T937_NEG,440.88798451299965,440.8878469497028,440.8884283227186,937.4715,937.227,937.661,4,4,684666.7476378661,978755.4323351976,938757.6675146508,993884.6572524785
M441T583_NEG,441.0827007914838,441.0823762986197,441.0829257859883,583.0015000000001,582.433,583.073,4,4,89286.24241406147,99446.7001803374,103203.98670982098,76281.71580664112
M441T409_NEG,441.10291948074587,441.102794538273,441.1031673790958,409.173,409.062,409.335,4,4,1190013.8841478862,1676960.8915350595,1250697.6959610928,1284027.5445266808
M441T436_NEG,441.103061002642,441.1027042095842,441.1031849103991,435.909,434.91,436.729,4,4,680746.8688666985,627348.4600913083,447456.5643749992,612019.681494139
M441T393_NEG,441.10318688152046,441.10313444810305,441.10321915035894,392.688,392.426,393.295,3,3,426152.0657031261,NA,425866.4084673289,488007.9108117194
M441T488_NEG,441.1732992139189,441.1732363059363,441.17340725648813,488.148,487.608,488.271,4,4,892381.696701593,984323.4246178137,1054778.701162395,932251.5964072273
M441T402_NEG,441.18008449606475,441.179682439441,441.1804865526884,402.051,401.563,402.539,2,2,NA,230206.25900390712,203389.82902304604,NA
M441T360_NEG,441.19752608386995,441.19741544025453,441.19761395357864,360.138,360.034,360.286,3,3,47587.01956835912,60962.95403437502,53044.21497851558,NA
M441T700_NEG,441.21273091079996,441.21229794079125,441.2127452479172,699.892,699.647,699.971,3,3,306956.98965881317,179318.8070627424,219894.58747623712,NA
M441T599_NEG,441.21268286958286,441.2126738527445,441.2126918864213,598.881,598.881,598.881,2,2,NA,153329.08730533757,NA,168812.80095255363
M441T800_NEG,441.25244804770284,441.2522295531466,441.252666542259,799.6735,798.679,800.668,2,2,NA,448546.8044325654,NA,259838.48592545674
M441T383_NEG,441.2825921618236,441.28253317448,441.2832740180311,382.543,381.637,382.732,4,4,142265.43227587958,153928.60735728304,134937.57589648565,154017.69705820142
M442T365_NEG,442.03150112631096,442.031018610381,442.0317765367806,365.0745,364.223,365.278,4,4,303290.4601790379,298230.66131217405,296317.9927487796,261894.28329817907
M442T410_NEG,442.10644872648214,442.1063646891576,442.1065327638067,410.355,409.901,410.809,2,2,NA,NA,331659.17647177423,247501.00078090164
M442T525_NEG,442.14567935683283,442.14563466316895,442.14598280191376,524.801,523.849,524.86,3,3,NA,155343.08512369794,135612.91921582038,134445.95739609504
M442T376_NEG,442.1569607058259,442.15671709358196,442.15720229110326,375.978,375.824,376.766,4,4,54378.58434296833,61909.144775391134,58893.13310351617,61883.15161406287
M442T599_NEG,442.15432756613495,442.15401516297015,442.1545498786097,598.881,598.751,599.082,4,4,159877.9901624995,192419.26046289012,158116.04371707572,159365.06707589398
M442T488_NEG,442.1766975042136,442.1765619994833,442.176814927867,487.85,487.373,488.271,4,4,152299.75446494075,145758.9188623931,145815.2140259325,179360.1790587888
M442T716_NEG,442.207499654397,442.2073926598704,442.20790172786815,715.817,715.517,715.825,3,3,340428.4533356605,287558.98974832887,320390.1337760441,NA
M443T926_NEG,442.89351309002063,442.8933495299348,442.89377147411074,926.2015,923.54,927.123,4,4,644288.5604894827,683393.7195985765,375047.45603174134,698078.9541227024
M443T97_NEG,442.98515460950927,442.97386836213826,442.9852079230833,96.53960000000001,90.473,96.9977,4,4,472263.7810353121,414073.8000639837,116925.32226867203,367865.2116267193
M443T75_NEG,442.98418007191356,442.98383448334766,442.98495994744087,74.9183,74.8948,74.9266,3,3,NA,742552.7983359369,854157.7889831247,1092944.829650779
M443T159_NEG,443.05960573733955,443.0593755933661,443.0600862265533,158.7875,158.76,159.518,4,4,220054.46863194407,199307.98150027133,200479.01619433635,195829.2794303386
M443T346_NEG,443.0723331476196,443.07132160105766,443.07334469418146,345.6255,345.334,345.917,2,2,73685.66887500044,NA,81101.79028027384,NA
M443T181_NEG,443.08386235558936,443.08362079795955,443.0840846225924,181.4685,180.205,181.863,4,4,998713.608328124,1087644.6228873061,1089796.236733551,1077612.3630957038
M443T513_NEG,443.11719202795757,443.11715891168757,443.1172251442275,513.0844999999999,513.028,513.141,2,2,NA,NA,111996.23626328117,129571.19679478211
M443T409_NEG,443.11944416043093,443.1189505432103,443.1199377776515,409.2015,405.74,412.663,2,2,149136.41292415364,NA,408212.0913858701,NA
M443T751_NEG,443.14445151134925,443.1441013313671,443.1452342166665,750.675,750.63,750.897,3,3,151044.07124479063,150428.12881249888,NA,174696.95988362678
M443T712_NEG,443.16591443102453,443.16581370570515,443.1660151563439,712.3915,712.315,712.468,2,2,NA,1019102.3788812564,NA,1133960.6651656514
M443T238_NEG,443.19237306519045,443.192077910081,443.1924754931227,238.468,237.99,238.955,4,4,249306.19448966478,207191.23336560102,213587.72756702814,229215.60388671837
M443T706_NEG,443.22809539010416,443.2279835010105,443.2282481986557,705.7429999999999,705.504,706.604,4,4,9332579.762436863,7782234.294698839,10018952.69463867,9992655.21798477
M443T612_NEG,443.2279959954078,443.22792362304943,443.22813636536796,611.5085,611.406,612.072,4,4,977094.1386610819,909252.943976507,887114.1742291278,957827.162435427
M443T740_NEG,443.265005525887,443.26444585254063,443.2653345436645,739.9395,739.804,740.454,4,4,1245814.0578260235,1678934.0466420224,1938601.5105040981,1398520.055161273
M444T971_NEG,443.8305835765603,443.8304654654629,443.83070168765767,970.9435,970.285,971.602,2,2,1168845.0068522876,NA,969739.65848836035,NA
M444T159_NEG,444.0753851471407,444.0751235284871,444.07594207061857,158.76049999999998,157.985,159.518,4,4,792021.4673790699,890630.9130142728,849736.3040517583,776329.4530573915
M444T739_NEG,444.069250097959,444.0689460124957,444.0693385555901,739.4110000000001,734.802,744.814,4,3,NA,156577.8650767464,157609.45830335666,88502.06693219929
M444T181_NEG,444.0871550013276,444.08646529230634,444.0874039718973,181.4685,180.205,181.863,4,4,103786.85300474291,117632.3145001394,149653.35290307656,147431.65147265594
M444T264_NEG,444.099927559324,444.09964598451893,444.1007473645084,264.199,262.884,265.618,4,4,675250.2764215067,727128.4046515209,960005.2891006964,747124.9265733666
M444T520_NEG,444.0999771036601,444.09991658032396,444.10003762699614,520.1565,519.679,520.634,2,2,NA,NA,98725.83159830832,103041.7066640615
M444T582_NEG,444.1364958889246,444.1363433060698,444.1367177708425,582.3344999999999,582.104,583.073,4,4,584296.5597632404,591828.1441367179,620910.8123237275,781159.6567190732
M444T751_NEG,444.16099934093467,444.16089305733374,444.1610913666155,751.0945,750.675,751.463,4,4,531245.4769316443,582381.6822027653,515554.3521339819,522588.22754297
M444T712_NEG,444.16986979432545,444.1697414619295,444.1699981267214,712.3354999999999,712.203,712.468,2,2,NA,228066.82050625145,232950.72491249928,NA
M444T696_NEG,444.2227247400558,444.2225618763774,444.22280130600444,696.4935,696.3,696.645,4,4,8053196.016589271,7889617.356503884,7402418.02323186,7951089.24225005
M444T640_NEG,444.239120265672,444.2384739270502,444.2391796286153,640.372,639.884,640.526,3,3,102218.90988515732,NA,118762.2837843722,138604.89844466225
M444T303_NEG,444.24561283505295,444.2455307819656,444.2457180954726,302.968,302.805,303.568,3,3,49840.57228867149,54731.31691874983,NA,74651.1021386713
M444T741_NEG,444.2676169973748,444.2674659365359,444.26769247652476,740.673,740.454,740.861,4,4,360455.46268380596,399642.3005166661,391157.096073893,390321.51133984356
M445T253_NEG,444.76709651444116,444.76610576710357,444.7680872617787,252.59199999999998,251.26,253.924,2,2,691122.5296236974,1590504.967906255,NA,NA
M445T451_NEG,445.01476847258266,445.01449341571544,445.0149625017042,450.8805,450.699,451.705,4,4,1898857.056395504,1852019.638823367,1811516.9172958424,1958520.936012696
M445T399_NEG,445.0378387734472,445.0374905050604,445.038441360106,398.7355,397.379,399.315,4,4,648057.0628398446,438529.7128958317,317046.72995468567,506675.1835058573
M445T255_NEG,445.0383839072251,445.03778220250905,445.0387063226433,255.494,254.588,256.45,4,4,6745761.699803569,8409733.918891476,8973507.6727893,9912830.443263175
M445T182_NEG,445.03429150106916,445.033925987748,445.03465701439035,181.889,181.081,182.697,2,2,48803.774015624775,NA,62443.75647265633,NA
M445T562_NEG,445.0529664942738,445.0527161957524,445.05337918181,562.2785,562.126,562.467,4,4,97735.91430533797,104342.90235078066,132087.90442474256,117436.64600898427
M445T158_NEG,445.0793765892637,445.0791770406928,445.0794593407511,158.3745,157.934,159.518,4,4,125824.76458520499,131174.27790080887,110753.10270019554,94863.00482812477
M445T186_NEG,445.098907234643,445.09863073853205,445.09902020587464,185.9975,185.136,186.826,4,4,229396.562701172,236529.04280371126,239347.09914973992,267803.1015981444
M445T527_NEG,445.1135928800635,445.1129317157346,445.1138720021062,527.3389999999999,527.191,527.534,4,4,62964.4882347007,72505.93499023425,50192.74657929736,60605.33272812393
M445T648_NEG,445.1140921052306,445.1137337102504,445.11438856547466,648.039,647.882,648.223,4,4,702023.385319983,741487.3392267365,674066.9164066975,716192.9094632803
M445T437_NEG,445.114138809893,445.1126828922254,445.11432346951796,437.07349999999997,435.816,437.67,4,4,71414.32673632783,88118.86369677742,82162.62516660141,95228.13670861792
M445T318_NEG,445.12380318049327,445.12359581632717,445.1244549089889,318.12800000000004,317.67,318.74,4,4,88582.86019843703,169196.39037611533,162064.44842734418,157018.8913812267
M445T344_NEG,445.12390093979957,445.12374540472456,445.1241080443668,344.25,340.179,346.167,3,3,93426.63173217741,138637.55641406216,213153.82973510708,NA
M445T407_NEG,445.13489506014696,445.13482389914077,445.13507761098407,407.469,406.643,407.664,4,4,367625.95798856136,434985.14393078315,490872.82601432357,471270.60933545267
M445T479_NEG,445.1707723088618,445.1700591479059,445.1711345491698,479.0815,478.933,479.301,4,4,199880.2253296876,153617.17658203133,206943.01523437627,196668.40709414205
M445T222_NEG,445.17079007602706,445.1705934093694,445.1709545539179,222.355,221.455,223.204,4,4,80223.15470465957,80843.96648437482,79272.16648995546,104187.14066210965
M445T689_NEG,445.1984979421609,445.1982607368085,445.19861670056144,688.9575,688.76,689.131,4,4,499013.5382617179,408221.5027031206,388284.10743638565,412487.58252231625
M445T579_NEG,445.20818677544787,445.2080362911437,445.2083994128427,578.914,578.776,579.112,4,4,614839.4840105635,627501.9327212588,655471.69350001,617608.9700846366
M445T704_NEG,445.23470531173854,445.2262872299156,445.2349419839072,704.32,696.645,704.92,4,4,1195081.425281271,14375733.061059281,10681602.717198528,12372050.701534603
M445T631_NEG,445.2437597815262,445.24359857162636,445.24392664739736,630.549,630.392,630.746,4,4,6972271.038192725,5673437.981497954,6757325.074868291,5429336.601160355
M446T452_NEG,446.0313592462835,446.0312166686609,446.0314413806792,451.653,450.699,451.829,4,4,2145906.1200410114,1999608.7802327431,2107665.615906444,2028864.4818809687
M446T398_NEG,446.0448915599588,446.04479005169037,446.04523052531744,398.317,398.207,399.315,4,4,8463148.08816286,7438582.373244473,7414304.3987776125,7765525.767154202
M446T563_NEG,446.0679824972998,446.0675909483015,446.06867440811664,563.1095,562.959,563.299,4,4,608132.2825703112,628665.4175097679,543885.7994318163,604142.1936281894
M446T253_NEG,446.0826103823681,446.0802089874873,446.082828577192,252.615,251.26,253.824,4,4,3439198.772613289,2492255.8758031265,3106585.7030000114,6334586.896505633
M446T112_NEG,446.0871136172166,446.0871036147982,446.0872576192942,111.799,107.682,113.346,3,3,182472.62566591817,241174.43781174876,NA,110932.73096992199
M446T387_NEG,446.0935276991657,446.0933158071405,446.0940424785953,387.485,386.618,387.707,3,3,75388.58450976486,NA,69600.1846687493,77265.26910473654
M446T290_NEG,446.1159484747469,446.11582801053555,446.11611051363195,290.326,290.294,291.343,4,4,529517.1342911934,567534.9992991309,576100.6748708986,541640.071669923
M446T648_NEG,446.1167381522255,446.116271543389,446.1179675229866,647.713,647.041,648.872,4,4,147995.4010373262,143880.14503750092,152794.14647265355,157134.57022880838
M446T483_NEG,446.1301040325601,446.1297195550862,446.13048851003396,483.19,483.096,483.284,2,2,NA,73074.79410685242,82901.64735078119,NA
M446T66_NEG,446.1514874254058,446.1514649710009,446.1517613846233,66.1472,65.3734,66.1859,3,3,NA,944689.1379720938,735818.3634374985,1009150.5146768562
M446T436_NEG,446.1668900771923,446.16662490923494,446.1671552451496,436.1985,435.744,436.653,2,2,NA,NA,62325.71679902347,65341.72219960933
M446T661_NEG,446.1718776266813,446.17169726964676,446.1720579837158,660.975,660.383,661.567,2,2,106979.32639090305,NA,83337.19722981677,NA
M446T688_NEG,446.2032677579961,446.2032049475254,446.2033305684668,687.9955,687.925,688.066,2,2,NA,NA,65266.90885579439,94384.95905412828
M446T579_NEG,446.21144298671146,446.2100936930226,446.21225068903317,578.909,578.776,579.112,3,3,158947.09421953274,NA,133738.2994529294,97534.538105272135
M446T711_NEG,446.23827787219653,446.2379702171799,446.23860838835867,710.798,707.193,718.039,5,4,5068817.193087704,13320633.046294533,9709481.383095602,14464266.927454373
M446T631_NEG,446.24784810304186,446.24754979606325,446.247945638274,630.549,630.392,630.746,4,4,1423750.8485320301,1397194.8501734016,1554725.1402216444,1285510.1975474337
M447T256_NEG,446.7456433323905,446.7452217370131,446.74581298928524,255.516,248.756,256.302,3,3,NA,738548.4679751942,1167276.554935416,1089534.8325576908
M447T77_NEG,446.8923768104693,446.89218199571116,446.8924267903775,77.33975000000001,77.3105,77.3881,4,4,1577710.7255552905,1347285.689240886,1484197.139051214,1435711.5890249393
M447T938_NEG,446.90570592050835,446.9056110856936,446.9058744948457,937.9055,937.227,938.442,4,4,1319986.1124807703,1803867.0842694156,2038914.1698356976,2142820.747184751
M447T659_NEG,447.0308978071546,447.0308847415296,447.03137317623174,658.885,658.714,659.061,3,3,121522.35622031297,109512.3196137688,118414.89985658451,NA
M447T398_NEG,447.05238839950516,447.0522663837419,447.05269596942014,398.317,398.207,399.315,4,4,3951951.1541385804,4132703.7299484457,3318160.002035712,4210144.660687209
