variable_id,mz,rt,QC_01,QC_02,QC_03,QC_04
M429T939_NEG,429.24894507455014,938.5205,NA,NA,194564.8482241594,133177.46150086817
M429T737_NEG,429.24837904625656,736.509,12270517.013148237,13337904.177149093,12684628.875531709,12257756.412089668
M430T218_NEG,429.98294279637236,218.204,1072144.644142524,797372.7185088376,755268.1873445638,687352.3035259477
M430T68_NEG,429.9856341532831,67.7729,NA,2612227.811884289,2464700.514275715,2756799.2799265576
M430T354_NEG,430.0186240318718,353.5185,84849.55078836464,NA,NA,76101.57306679714
M430T451_NEG,430.0446174578897,450.8165,2250216.501479205,2154743.8950125026,2185871.2889514472,2197092.9005912207
M430T429_NEG,430.0882240272657,429.1665,380723.36327473907,426322.458859131,432539.6640017364,475230.0106275771
M430T562_NEG,430.08052165696756,562.383,188629.17693749856,141256.29431757733,160323.5621842451,155609.14426618424
M430T111_NEG,430.09974128265435,111.3295,481333.1477773435,620224.275189174,459164.7862661135,444217.4485383522
M430T345_NEG,430.09239853058625,345.334,78885.44462500047,NA,104366.44147070363,99298.33224999924
M430T524_NEG,430.12066003760384,523.968,374221.95258854236,338627.95156250184,290315.5447363276,284410.27641357126
M430T758_NEG,430.1902143779215,758.115,330252.1550151327,382902.60354862944,283271.20152441063,390900.469577637
M430T437_NEG,430.17961173468035,436.78499999999997,189296.511475912,184718.1110087896,180991.68993750037,50126.259747265416
M430T486_NEG,430.22652730049475,485.8675,287952.1607473942,275266.3144670756,275319.646125001,289581.6576654041
M430T505_NEG,430.22635582136354,505.3025,269043.6145178595,294607.38624884124,262182.17915787874,284191.64146023797
M430T327_NEG,430.23066780030354,327.2645,608585.2496426784,607983.4822426257,584131.045382081,596385.7769070307
M430T150_NEG,430.2306224695488,150.111,1090094.8838774413,1084157.9879080518,1082961.3517511263,1001665.4401113272
M430T728_NEG,430.2343680687833,728.1005,177018.15715625102,NA,167317.4097128918,NA
M430T710_NEG,430.25182521559987,709.885,13486051.418935522,12767692.416103495,12297661.770594707,12825659.02146273
M430T602_NEG,430.28012526943024,602.228,177459.37122180182,162594.22636230531,181733.24553698863,155694.62514953507
M431T97_NEG,430.9171793458073,97.02885,1802529.5060627076,1784918.4017926962,1352963.3151740616,1430749.1946453745
M431T937_NEG,430.92762832680455,937.332,NA,152936.03129129592,215746.31754545457,207225.31440844634
M431T79_NEG,430.91758028157153,79.0076,1408646.728010937,NA,2078512.499539508,1697015.6746683226
M431T219_NEG,430.98729417122604,219.02100000000002,145679.9201743608,84272.97523135657,NA,NA
M431T451_NEG,431.04643182770644,450.8805,309868.11484374985,NA,NA,279610.4757734362
M431T507_NEG,431.09733615899825,507.464,351637.81230468675,388879.0694483816,353483.96136411617,316720.59204553184
M431T306_NEG,431.1186530672228,305.682,5097724.101502438,5083307.224777688,5178851.709823934,5182346.073812696
M431T632_NEG,431.14545554569924,631.579,112155.75800000221,94837.0705249983,NA,111334.48348795634
M431T537_NEG,431.1340531297466,537.435,81832.58380312586,68713.45825546909,NA,NA
M431T146_NEG,431.1588525192757,145.5815,500360.82181727345,540802.714133897,545173.0626888028,573738.479687933
M431T408_NEG,431.19083213525437,407.5075,26029191.411388773,27948168.097130105,26887825.12103996,26804276.390046634
M431T621_NEG,431.1831382425861,620.678,225646.5783352888,154132.58711367156,238145.96073863553,177583.80091699335
M431T731_NEG,431.18370703011624,730.7025,3657341.178640618,3322749.068818328,3675114.527023958,3325135.918300801
M431T391_NEG,431.19111697428264,390.9175,10591674.629223252,NA,NA,10068134.985560827
M431T353_NEG,431.1908369142983,353.446,39526645.149718314,41917356.63927907,38886641.07417858,39710471.08363689
M431T781_NEG,431.2014873320778,780.5235,720528.8444156921,655323.6654199229,738164.8409531247,663494.583786452
M431T327_NEG,431.23352561037046,326.849,111969.90162656164,112890.36789843753,115206.32647054024,100991.2631835932
M431T618_NEG,431.22851163401924,617.675,523977.28442621196,589588.796075527,550336.0459531265,635286.0889982656
M431T151_NEG,431.23360119924473,150.5245,147703.42020870515,162348.03691861973,135254.84886962897,157753.40062194798
M431T505_NEG,431.2289528196346,505.183,NA,NA,93848.95255859311,68158.90168749948
M431T708_NEG,431.2532298153616,708.208,NA,1281827.3209941385,NA,1187353.2084241041
M431T737_NEG,431.25450929146575,737.379,311135.07869032153,187397.8989096703,NA,287697.3092773465
M431T752_NEG,431.2649714085248,752.2335,5191299.410614674,NA,5005451.708102348,NA
M431T719_NEG,431.2650555388867,719.0775,7452152.3491601925,7659699.676473439,8148688.464570023,7561409.986786004
M432T608_NEG,431.5836438511784,608.0015,2009261.7865713337,1857942.0185351628,1963193.1712822146,3176763.158559385
M432T593_NEG,431.5835712043762,592.645,1066718.7378339914,1152914.8992539106,1248883.7567727424,1181970.7374384762
M432T181_NEG,431.974181120438,181.081,82059.13888110346,NA,63370.03788828133,68370.72617187498
M432T544_NEG,432.05941390022355,543.959,108393.18709375017,NA,148709.60799707228,165733.18151220624
M432T607_NEG,432.08583314968865,607.429,1152307.3881159415,657905.9590078169,712174.8355885363,1087643.9678725079
M432T145_NEG,432.0997974390449,144.753,189124.096346571,297676.39961697016,301306.5831295572,227187.851205357
M432T184_NEG,432.09902924256926,183.521,141935.890177557,NA,124939.55372544665,124895.3460126953
M432T507_NEG,432.1010723541843,507.431,78402.89392031172,NA,NA,68725.03088124994
M432T473_NEG,432.11339504767403,472.50149999999996,825180.250814448,810129.7762027709,780103.637775003,896393.1702499982
M432T459_NEG,432.11410241826013,458.59950000000003,NA,NA,71523.601176270007,75323.34690234404
M432T305_NEG,432.12216199454235,305.26599999999996,1012445.2855613827,925809.6283934665,978647.8777768543,921180.3260379456
M432T731_NEG,432.1865816684108,730.755,756734.0244570298,676698.0702916668,NA,697453.475879887
M432T648_NEG,432.1865116611095,648.133,158153.41031250003,188257.41424082086,NA,NA
M432T353_NEG,432.19451486909,352.6115,7247890.244119928,7695276.206505063,6959482.601120544,7435722.792893874
M432T390_NEG,432.1946573255868,390.428,2268137.490552592,2614969.9775211173,2239180.481375553,2186539.589303153
M432T407_NEG,432.1945988613073,407.4405,5428415.708996214,5946736.838330996,5616140.097705091,5818657.952823544
M432T474_NEG,432.190252684783,473.7885,124307.02316542862,322455.51558398525,NA,NA
M432T781_NEG,432.2052276439396,780.518,NA,164345.16889531494,162021.4667499987,177106.398046875
M432T618_NEG,432.2310979733627,617.756,125333.03294531225,193087.70479115413,143125.5952290046,126535.35681152403
M432T313_NEG,432.245998537943,312.8065,65515.61392578179,NA,68715.5095962897,NA
M432T752_NEG,432.26789954212126,751.734,819810.0519865091,852785.0048554691,NA,125365.90747031212
M432T637_NEG,432.2965129876321,636.7915,116792.38516264278,97490.53848242159,103278.07615253856,110247.49368749915
M433T608_1_NEG,432.5827960259628,607.9945,NA,NA,576930.213451259,664352.9557811111
M433T64_NEG,432.8563368572959,63.71225,NA,NA,1418557.6581703129,1132646.9866000009
M433T571_NEG,433.05642131700233,570.6005,12250400.636771671,13455559.630792687,13401141.03429218,12742365.85894655
M433T432_NEG,433.0881510647417,431.6845,407630.97368408216,447276.3495976552,404255.5816758916,467896.0335286459
M433T608_2_NEG,433.0842549030609,607.91,338637.1270761714,198459.1555685769,205781.94577473804,231121.88648111827
M433T526_NEG,433.1114028294748,525.781,491588.1288883923,587301.0223437456,477622.23368400906,532862.4575830112
M433T295_NEG,433.13193887360774,294.8885,224349.4567089852,260828.67377009024,249098.37911881434,239613.87516462122
M433T529_NEG,433.1496215258236,529.0325,91547.58616054796,NA,106720.5715151369,NA
M433T321_NEG,433.1712428042907,320.62649999999996,8601586.986348104,9279865.740071546,9576043.052664015,8920534.103177082
M433T368_NEG,433.17109024087233,367.5955,4260250.360646308,3011273.1843515607,3383524.4141610614,4113600.9902888243
M433T504_NEG,433.1714636937696,503.99,NA,117056.94361272338,130882.23996704169,117718.65873535088
M433T281_NEG,433.1719141346173,281.2045,NA,1203189.6527682117,NA,1184692.1342502425
M433T407_NEG,433.197318302854,406.674,787416.4868750065,856892.2143374974,849400.9800937552,892361.2190968734
M433T390_NEG,433.19651526237044,390.407,310281.52838047023,283602.96261718596,246916.1975486897,291514.57399257954
M433T706_NEG,433.19942773639985,706.4200000000001,676287.8929083261,701266.5403891065,736142.9644121097,792436.2912256782
M433T669_NEG,433.1991855517423,668.918,445351.9112642088,493668.5044073664,449967.0749525966,626282.6807443161
M433T373_NEG,433.2078566580943,372.582,915952.0255892875,986305.4096372811,1206925.0000059535,928827.6748169662
M433T422_NEG,433.20812538834457,421.7345,852461.8344926226,1015556.793534806,893897.8851708976,941632.257377168
M433T573_NEG,433.2074611532694,573.289,168224.81955781044,195208.43520312483,NA,222698.12213671903
M433T745_NEG,433.2360739999282,744.502,NA,134334.11232106283,NA,153825.04200520733
M433T568_NEG,433.2443319426577,568.1005,646657.7537656277,912917.961327439,736312.3484701732,678939.5347500005
M433T527_NEG,433.25551082647223,527.451,69641.11510351583,44595.59237070289,NA,NA
M434T69_NEG,433.8459361794253,68.5618,1772692.2170742187,717417.5426529016,NA,1779023.3181110932
M434T96_NEG,433.96177964470274,96.2157,415268.69710625074,441952.2841232805,401621.3813510156,NA
M434T86_NEG,434.0257455275645,85.5217,410230.80679394526,574992.7650768217,NA,676711.1610473633
M434T545_NEG,434.01774061405007,544.5065,84067.91207500052,76646.09030312338,NA,NA
M434T315_NEG,434.0605856412611,314.807,21686697.52220764,21401961.53332567,22352148.42245778,21936292.819908876
M434T571_NEG,434.05895552970867,571.0155,2008334.200041055,2105610.9712656266,2221613.96516821,2148911.7072316613
M434T71_NEG,434.11398119811224,70.9496,7104292.893284714,6290748.850406252,6454316.782456059,6920402.101031237
M434T295_NEG,434.1353717020091,294.885,NA,47678.250025879126,44283.730968750155,NA
M434T502_NEG,434.1655424307378,501.5295,742409.1009521502,719631.4922050778,693155.5077070325,743413.3037258493
M434T321_NEG,434.17406131563285,320.62649999999996,1768440.4597685486,1863782.2390759299,1933846.4096407339,1817824.392054689
M434T368_NEG,434.1740658670921,367.562,688201.3101637389,724022.8872500021,816643.19390332,685440.584236152
M434T598_NEG,434.17961581044483,597.9835,NA,NA,81280.38503320343,66819.89728476587
M434T706_NEG,434.2021993902265,705.831,175260.0545651045,195553.01296540242,186405.8583430161,NA
M434T422_NEG,434.21073314971096,422.437,NA,NA,114124.24396788224,105194.93215283155
M434T336_NEG,434.2105789845765,336.177,97653.1254685536,NA,41861.104813476864,100464.2201875006
M434T570_NEG,434.24709487749914,570.2845,118343.11480211232,217964.7613211353,119626.56737731902,125241.9882410471
M435T61_NEG,434.8717928951546,61.3371,72355655.25478128,75910216.53065635,NA,NA
M435T931_NEG,434.88931187843957,931.0135,1327701.4765136691,1660660.3983794334,1503993.6246065798,1464096.8450460834
M435T368_NEG,434.94839694887554,368.483,591118.5768001642,541298.2156272327,618572.354601797,435169.12180572504
M435T95_NEG,435.0111500105537,94.5931,641189.5809574202,435794.0454712508,685553.4158593746,NA
M435T131_NEG,435.02069150952207,130.713,145827.87960828966,131690.04887499992,146781.1136458328,113890.73122851553
M435T571_NEG,435.05163990235087,571.0155,1320303.144386892,1460083.0197972772,1428581.535490724,1370156.510046874
M435T315_NEG,435.0638805683647,314.807,3109161.1614597165,3005419.2855429775,3152291.187468751,3139046.6736078486
M435T181_NEG,435.1113594749122,180.63850000000002,147548.0051536454,162280.46013110393,149462.24845617652,144582.95071679697
M435T71_NEG,435.1030639092157,70.54785000000001,1074477.6374250017,1010697.5187105471,1626073.1159506394,1818417.90033203
M435T417_NEG,435.1342219349702,416.674,665397.9634000009,705606.5467587907,656541.1072314455,652167.5933095687
M435T447_NEG,435.1288024427838,447.18050000000005,107474.80400302673,NA,NA,66693.10253320305
M435T531_NEG,435.1604174731163,530.65,NA,74138.20750319633,180019.29744140705,224732.31361450072
M435T502_NEG,435.1692576387875,501.5295,125133.416641405,154113.53831250058,110244.16124882916,143921.43512500054
M435T367_NEG,435.17558360768,366.797,NA,92117.21063671858,112631.56747488808,67559.51269124344
M435T346_NEG,435.18627895838574,345.98699999999997,1485847.5152726104,1566505.9924728249,1319159.4093081257,1465383.2493061104
M435T316_NEG,435.1863444128945,316.469,904024.7228138772,872999.1388748781,1190163.5408083955,885199.9165570334
M435T646_NEG,435.1863386806252,646.035,68473.10951855397,NA,NA,84166.55801367176
M435T469_NEG,435.1864836858374,469.4155,NA,NA,119213.33068398497,80027.69242610702
M435T706_NEG,435.19653842695925,706.0889999999999,177234.20607812537,166120.78218749881,245729.0298515593,271991.86961160466
M435T630_NEG,435.214680643256,629.7315,209230.9927499984,NA,227702.3403352866,NA
M435T715_NEG,435.21481336704596,714.902,484535.27723228006,435764.6224624388,494942.9487211898,551343.727575001
M435T436_NEG,435.2245930717269,435.8545,835414.0082166668,787139.9262959902,745064.3481567809,839402.0851439703
M435T389_NEG,435.224654835095,388.81949999999995,215212.71154687577,NA,217424.0973078123,NA
M436T70_NEG,435.748304923752,69.7814,NA,733030.5896214845,NA,513161.6493523435
M436T61_NEG,435.8735110707668,61.3323,4541277.695373634,5346560.477895515,NA,4896048.183651174
M436T939_NEG,435.89304121351176,939.324,NA,66371.87352343736,105498.07603747616,160685.83711607318
M436T929_NEG,435.90541650744666,928.8050000000001,2082665.6405957013,2260350.761251401,1917675.0977656243,2353072.9792183996
M436T71_NEG,436.0399051882997,70.90265,1237609991.9092793,1229156397.2764606,1247503259.7355254,1233213102.306366
M436T86_NEG,436.0400074134675,85.51915,1060346264.2033092,1075416491.9825222,1073033569.4523647,991688326.6592046
M436T571_NEG,436.054575368073,570.6005,200960.88495637945,209066.55057470812,234392.5410750009,193140.4653157553
M436T315_NEG,436.0559584821555,314.807,2432764.1255399333,2571686.8386816443,2609123.2958623604,2592675.4480164447
M436T379_NEG,436.08564532672665,378.807,NA,135716.1709570305,NA,146430.63285481796
M436T488_NEG,436.182170400731,488.2375,267092.14809147146,262041.42642304665,282437.2972324218,276761.75349023496
M436T316_NEG,436.1909061917545,316.091,155178.1588671867,178680.3272431637,159488.03325000094,59716.08280371137
M436T346_NEG,436.1907942376738,345.6445,220482.15205483788,NA,NA,129983.93661791975
M436T435_NEG,436.2278315311508,435.02250000000004,166516.87896651836,146746.76115996,141670.66640624974,157972.15619815318
M436T494_NEG,436.21864071208427,493.538,NA,NA,142563.14572265677,45217.21937695329
M437T940_NEG,436.8767143246805,939.928,NA,103359.3427432625,91926.15773328976,NA
M437T369_NEG,436.94439255754605,368.7915,41825.43835839835,54913.66457031258,43129.78908874509,94131.97903971345
M437T218_NEG,437.0105528997234,217.7895,460058.0553363134,407596.8954850261,458334.41260042303,449772.54233113024
M437T451_NEG,437.03828438269477,450.8165,2568220.3963671788,2385578.103483171,2796800.0251481407,2606335.9356652596
M437T71_NEG,437.0434228494656,70.5188,182563793.02820992,193287020.00947356,185494120.87273756,187699611.09670407
M437T86_NEG,437.0435484955114,85.51915,154909741.42018068,145443306.1749668,158557045.09280032,150161566.92886138
M437T315_NEG,437.0600731825019,314.807,339691.46667187574,347057.9042075579,305298.4160302735,332612.96234667953
M437T125_NEG,437.0585077034311,124.983,NA,221256.76602783144,212338.58498437522,205785.51352734375
M437T472_NEG,437.1057993920492,472.4165,1529105.6824312347,1660534.597832036,1649971.817644542,1748863.2944687498
M437T488_NEG,437.14297150033883,487.76649999999995,NA,116463.30615234311,140541.18163444035,NA
M437T439_NEG,437.18413983366764,439.228,232528.97589587278,173164.38067031375,176291.56584843693,NA
M437T690_NEG,437.19487168583333,690.427,NA,195249.74690119008,199478.95110416648,234474.67913121346
M437T468_NEG,437.2015969221955,467.631,1614746.0903278077,684704.2495017888,327794.9173242191,NA
M437T456_NEG,437.2025183649651,456.1395,NA,363786.2325712893,343197.56807979976,NA
M437T430_NEG,437.23864947649923,430.4435,210712.45974739463,189302.56974023563,183152.53376041722,286630.68952465826
M437T577_NEG,437.23048264466263,577.1759999999999,1227506.5090360746,1171696.8368242793,1137475.309706248,1299785.099345959
